# fast_drone aero table v1
# schema: axisym_v1
# frame: body FRD (x=nose, y=right, z=down)
# C_A, C_N: nondimensional on S_ref.  x_cp: body x from CG [m], negative = aft = stable
# C_lp, C_mq: damping derivatives (nondimensional)
# alpha: total angle of attack [rad], 0..pi. Negative alpha follows from axisymmetry.
# S_ref: 0.0063617251235193305
# d_ref: 0.089999999999999997
# rho_ref: 1.2250122659906946
# F_tol_N: 0.02
# source: sized / rocket-drone/modules/aero.py
# MTOW: 1.660778087
# x_cg: 0.436430853
# J_xx: 0.006040705941
# J_yy: 0.04045326237
# J_zz: 0.04045326237
# l_body: 0.72
# arm_rotor: 0.155
# CN_alpha: 11.31064627
# x_cp_nose: 0.5362342167
# SM_cal: 1.108926264
# design_point: d_body=0.09 lambda_body=8.0 S_fin=0.022 x_fin=0.6 AR_fin=2.2 f_mount=1.0 n_design=4.0 d_prop=0.13 pd_prop=1.5 n_ser=6 k_E=1.0 k_mot=1.0
# n_V: 11
# n_alpha: 333
V_mps,alpha_rad,C_A,C_N,x_cp,C_lp,C_mq
0,1.2026409377023426,0.78342276476103256,11.50157967119763,-0.099803363746797435,-5,-10
0,1.2108221685710661,0.78342276476103256,11.480692763108166,-0.099803363746797435,-5,-10
0,1.2190033994397895,0.78342276476103256,11.457916873615329,-0.099803363746797435,-5,-10
0,1.2271846303085128,0.78342276476103256,11.433258100375474,-0.099803363746797435,-5,-10
0,1.2353658611772362,0.78342276476103256,11.406723045138467,-0.099803363746797435,-5,-10
0,1.2435470920459597,0.78342276476103256,11.378318811980238,-0.099803363746797435,-5,-10
0,1.2517283229146832,0.78342276476103256,11.348053005400844,-0.099803363746797435,-5,-10
0,1.2599095537834066,0.78342276476103256,11.315933728288559,-0.099803363746797435,-5,-10
0,1.2680907846521299,0.78342276476103256,11.281969579750539,-0.099803363746797435,-5,-10
0,1.2762720155208533,0.78342276476103256,11.246169652810627,-0.099803363746797435,-5,-10
0,1.2844532463895768,0.78342276476103256,11.208543531974941,-0.099803363746797435,-5,-10
0,1.2926344772583001,0.78342276476103256,11.169101290665864,-0.099803363746797435,-5,-10
0,1.3008157081270235,0.78342276476103256,11.127853488525139,-0.099803363746797435,-5,-10
0,1.308996938995747,0.78342276476103256,11.084811168586803,-0.099803363746797435,-5,-10
0,1.3171781698644704,0.78342276476103256,11.039985854320712,-0.099803363746797435,-5,-10
0,1.3253594007331939,0.78342276476103256,10.993389546547409,-0.099803363746797435,-5,-10
0,1.3335406316019172,0.78342276476103256,10.945034720225221,-0.099803363746797435,-5,-10
0,1.3417218624706406,0.78342276476103256,10.894934321110423,-0.099803363746797435,-5,-10
0,1.3499030933393641,0.78342276476103256,10.843101762291319,-0.099803363746797435,-5,-10
0,1.3580843242080873,0.78342276476103256,10.789550920597273,-0.099803363746797435,-5,-10
0,1.3662655550768108,0.78342276476103256,10.734296132883504,-0.099803363746797435,-5,-10
0,1.3744467859455343,0.78342276476103256,10.677352192192796,-0.099803363746797435,-5,-10
0,1.3826280168142577,0.78342276476103256,10.618734343795026,-0.099803363746797435,-5,-10
0,1.3908092476829812,0.78342276476103256,10.558458281105642,-0.099803363746797435,-5,-10
0,1.3989904785517047,0.78342276476103256,10.496540141484152,-0.099803363746797435,-5,-10
0,1.4071717094204281,0.78342276476103256,10.432996501913767,-0.099803363746797435,-5,-10
0,1.4153529402891516,0.78342276476103256,10.367844374563347,-0.099803363746797435,-5,-10
0,1.4235341711578751,0.78342276476103256,10.301101202232813,-0.099803363746797435,-5,-10
0,1.4317154020265983,0.78342276476103256,10.232784853683306,-0.099803363746797435,-5,-10
0,1.4398966328953218,0.78342276476103256,10.162913618853285,-0.099803363746797435,-5,-10
0,1.4480778637640452,0.78342276476103256,10.09150620396186,-0.099803363746797435,-5,-10
0,1.4562590946327685,0.78342276476103256,10.018581726500695,-0.099803363746797435,-5,-10
0,1.4644403255014919,0.78342276476103256,9.9441597101157768,-0.099803363746797435,-5,-10
0,1.4726215563702154,0.78342276476103256,9.8682600793804855,-0.099803363746797435,-5,-10
0,1.4808027872389389,0.78342276476103256,9.7909031544612901,-0.099803363746797435,-5,-10
0,1.4889840181076623,0.78342276476103256,9.7121096456775486,-0.099803363746797435,-5,-10
0,1.4971652489763858,0.78342276476103256,9.6319006479568561,-0.099803363746797435,-5,-10
0,1.5053464798451093,0.78342276476103256,9.5502976351874285,-0.099803363746797435,-5,-10
0,1.5135277107138327,0.78342276476103256,9.4673224544690182,-0.099803363746797435,-5,-10
0,1.5217089415825562,0.78342276476103256,9.382997320263911,-0.099803363746797435,-5,-10
0,1.5298901724512795,0.78342276476103256,9.2973448084495978,-0.099803363746797435,-5,-10
0,1.5380714033200029,0.78342276476103256,9.2103878502746337,-0.099803363746797435,-5,-10
0,1.5462526341887264,0.78342276476103256,9.1221497262194244,-0.099803363746797435,-5,-10
0,1.5544338650574496,0.78342276476103256,9.0326540597634555,-0.099803363746797435,-5,-10
0,1.5626150959261731,0.78342276476103256,8.9419248110607121,-0.099803363746797435,-5,-10
0,1.5707963267948966,0.78342276476103256,8.8499862705249939,-0.099803363746797435,-5,-10
0,1.57897755766362,0.78342276476103256,8.7568630523267519,-0.099803363746797435,-5,-10
0,1.5871587885323435,0.78342276476103256,8.6625800878033044,-0.099803363746797435,-5,-10
0,1.5953400194010667,0.78342276476103256,8.5671626187840957,-0.099803363746797435,-5,-10
0,1.6035212502697902,0.78342276476103256,8.470636190832856,-0.099803363746797435,-5,-10
0,1.6117024811385137,0.78342276476103256,8.3730266464084462,-0.099803363746797435,-5,-10
0,1.6198837120072369,0.78342276476103256,8.274360117946193,-0.099803363746797435,-5,-10
0,1.6280649428759604,0.78342276476103256,8.1746630208616082,-0.099803363746797435,-5,-10
0,1.6362461737446838,0.78342276476103256,8.0739620464783428,-0.099803363746797435,-5,-10
0,1.6444274046134073,0.78342276476103256,7.9722841548822778,-0.099803363746797435,-5,-10
0,1.6526086354821308,0.78342276476103256,7.8696565677036574,-0.099803363746797435,-5,-10
0,1.660789866350854,0.78342276476103256,7.7661067608291923,-0.099803363746797435,-5,-10
0,1.6689710972195775,0.78342276476103256,7.6616624570461074,-0.099803363746797435,-5,-10
0,1.6771523280883009,0.78342276476103256,7.5563516186200763,-0.099803363746797435,-5,-10
0,1.6853335589570242,0.78342276476103256,7.4502024398090629,-0.099803363746797435,-5,-10
0,1.6935147898257477,0.78342276476103256,7.3432433393150065,-0.099803363746797435,-5,-10
0,1.7016960206944711,0.78342276476103256,7.2355029526754784,-0.099803363746797435,-5,-10
0,1.7098772515631946,0.78342276476103256,7.1270101245972377,-0.099803363746797435,-5,-10
0,1.7180584824319181,0.78342276476103256,7.0177939012338122,-0.099803363746797435,-5,-10
0,1.7344209441693648,0.78342276476103256,6.79730841378937,-0.099803363746797435,-5,-10
0,1.7507834059068115,0.78342276476103256,6.5742825917246606,-0.099803363746797435,-5,-10
0,1.7671458676442584,0.78342276476103256,6.3489552566761436,-0.099803363746797435,-5,-10
0,1.7835083293817053,0.78342276476103256,6.1215676947980135,-0.099803363746797435,-5,-10
0,1.7998707911191523,0.78342276476103256,5.8923633983869799,-0.099803363746797435,-5,-10
0,1.8162332528565992,0.78342276476103256,5.6615878051445723,-0.099803363746797435,-5,-10
0,1.8325957145940459,0.78342276476103256,5.4294880353563375,-0.099803363746797435,-5,-10
0,1.8489581763314926,0.78342276476103256,5.1963126272692328,-0.099803363746797435,-5,-10
0,1.8653206380689396,0.78342276476103256,4.9623112709506358,-0.099803363746797435,-5,-10
0,1.8980455615438334,0.78342276476103256,4.4928336277973298,-0.099803363746797435,-5,-10
0,1.9307704850187271,0.78342276476103256,4.0230654812399331,-0.099803363746797435,-5,-10
0,1.9634954084936207,0.78342276476103256,3.5550184506021147,-0.099803363746797435,-5,-10
0,1.9798578702310676,0.78342276476103256,3.3222672045901165,-0.099803363746797435,-5,-10
0,1.9962203319685143,0.78342276476103256,3.0906967851249583,-0.099803363746797435,-5,-10
0,2.012582793705961,0.78342276476103256,2.8605551636120063,-0.099803363746797435,-5,-10
0,2.028945255443408,0.78342276476103256,2.6320887814639917,-0.099803363746797435,-5,-10
0,2.0453077171808549,0.78342276476103256,2.4055422862053826,-0.099803363746797435,-5,-10
0,2.0616701789183018,0.78342276476103256,2.1811582694976721,-0.099803363746797435,-5,-10
0,2.0780326406557483,0.78342276476103256,1.9591770073661614,-0.099803363746797435,-5,-10
0,2.0943951023931953,0.78342276476103256,1.739836202906357,-0.099803363746797435,-5,-10
0,2.1025763332619185,0.78342276476103256,1.6312294882839904,-0.099803363746797435,-5,-10
0,2.1107575641306422,0.78342276476103256,1.5233707317455663,-0.099803363746797435,-5,-10
0,2.1189387949993654,0.78342276476103256,1.4162888096883428,-0.099803363746797435,-5,-10
0,2.1271200258680887,0.78342276476103256,1.3100123905321848,-0.099803363746797435,-5,-10
0,2.1353012567368124,0.78342276476103256,1.2045699270443482,-0.099803363746797435,-5,-10
0,2.1434824876055356,0.78342276476103256,1.099989648722012,-0.099803363746797435,-5,-10
0,2.1516637184742589,0.78342276476103256,0.99629955423452277,-0.099803363746797435,-5,-10
0,2.1598449493429825,0.78342276476103256,0.89352740392748498,-0.099803363746797435,-5,-10
0,2.1680261802117062,0.78342276476103256,0.79170071239066164,-0.099803363746797435,-5,-10
0,2.1762074110804295,0.78342276476103256,0.69084674109164101,-0.099803363746797435,-5,-10
0,2.1843886419491527,0.78342276476103256,0.59099249107727303,-0.099803363746797435,-5,-10
0,2.1925698728178764,0.78342276476103256,0.49216469574484378,-0.099803363746797435,-5,-10
0,2.2007511036866001,0.78342276476103256,0.39438981368491177,-0.099803363746797435,-5,-10
0,2.2089323345553233,0.78342276476103256,0.29769402159769331,-0.099803363746797435,-5,-10
0,2.2171135654240466,0.78342276476103256,0.20210320728491205,-0.099803363746797435,-5,-10
0,2.2252947962927703,0.78342276476103256,0.10764296271902563,-0.099803363746797435,-5,-10
0,2.233476027161494,0.78342276476103256,0.01433857719163889,-0.099803363746797435,-5,-10
0,2.2416572580302172,0.78342276476103256,-0.077784969457053599,-0.099803363746797435,-5,-10
0,2.2498384888989404,0.78342276476103256,-0.1687030135259926,-0.099803363746797435,-5,-10
0,2.2580197197676641,0.78342276476103256,-0.25839121405630738,-0.099803363746797435,-5,-10
0,2.2662009506363874,0.78342276476103256,-0.34682555934796433,-0.099803363746797435,-5,-10
0,2.2743821815051106,0.78342276476103256,-0.43398237338831702,-0.099803363746797435,-5,-10
0,2.2825634123738343,0.78342276476103256,-0.51983832219072124,-0.099803363746797435,-5,-10
0,2.2907446432425576,0.78342276476103256,-0.60437042004160357,-0.099803363746797435,-5,-10
0,2.2989258741112808,0.78342276476103256,-0.68755603565431223,-0.099803363746797435,-5,-10
0,2.3071071049800045,0.78342276476103256,-0.76937289822804988,-0.099803363746797435,-5,-10
0,2.3152883358487277,0.78342276476103256,-0.8497991034102963,-0.099803363746797435,-5,-10
0,2.323469566717451,0.78342276476103256,-0.92881311916115017,-0.099803363746797435,-5,-10
0,2.3316507975861747,0.78342276476103256,-1.0063937915179704,-0.099803363746797435,-5,-10
0,2.3398320284548979,0.78342276476103256,-1.0825203502587915,-0.099803363746797435,-5,-10
0,2.3480132593236211,0.78342276476103256,-1.1571724144630373,-0.099803363746797435,-5,-10
0,2.3561944901923448,0.78342276476103256,-1.230329997967968,-0.099803363746797435,-5,-10
0,2.3643757210610685,0.78342276476103256,-1.3019735147194638,-0.099803363746797435,-5,-10
0,2.3725569519297918,0.78342276476103256,-1.3720837840156825,-0.099803363746797435,-5,-10
0,2.380738182798515,0.78342276476103256,-1.4406420356422105,-0.099803363746797435,-5,-10
0,2.3889194136672387,0.78342276476103256,-1.50762991489729,-0.099803363746797435,-5,-10
0,2.3971006445359619,0.78342276476103256,-1.5730294875058153,-0.099803363746797435,-5,-10
0,2.4052818754046852,0.78342276476103256,-1.6368232444207811,-0.099803363746797435,-5,-10
0,2.4134631062734089,0.78342276476103256,-1.698994106510876,-0.099803363746797435,-5,-10
0,2.4216443371421321,0.78342276476103256,-1.7595254291329656,-0.099803363746797435,-5,-10
0,2.4298255680108554,0.78342276476103256,-1.8184010065882874,-0.099803363746797435,-5,-10
0,2.4380067988795791,0.78342276476103256,-1.8756050764610976,-0.099803363746797435,-5,-10
0,2.4461880297483023,0.78342276476103256,-1.9311223238386392,-0.099803363746797435,-5,-10
0,2.4543692606170255,0.78342276476103256,-1.9849378854113358,-0.099803363746797435,-5,-10
0,2.4625504914857492,0.78342276476103256,-2.0370373534520514,-0.099803363746797435,-5,-10
0,2.4707317223544725,0.78342276476103256,-2.0874067796733753,-0.099803363746797435,-5,-10
0,2.4789129532231957,0.78342276476103256,-2.1360326789619339,-0.099803363746797435,-5,-10
0,2.4870941840919194,0.78342276476103256,-2.1829020329886717,-0.099803363746797435,-5,-10
0,2.4952754149606431,0.78342276476103256,-2.2280022936941717,-0.099803363746797435,-5,-10
0,2.5034566458293663,0.78342276476103256,-2.2713213866480775,-0.099803363746797435,-5,-10
0,2.5116378766980896,0.78342276476103256,-2.3128477142817134,-0.099803363746797435,-5,-10
0,2.5198191075668133,0.78342276476103256,-2.3525701589930317,-0.099803363746797435,-5,-10
0,2.528000338435537,0.78342276476103256,-2.3904780861230575,-0.099803363746797435,-5,-10
0,2.5361815693042602,0.78342276476103256,-2.4265613468030485,-0.099803363746797435,-5,-10
0,2.5443628001729834,0.78342276476103256,-2.4608102806715997,-0.099803363746797435,-5,-10
0,2.5525440310417071,0.78342276476103256,-2.4932157184609443,-0.099803363746797435,-5,-10
0,2.5607252619104308,0.78342276476103256,-2.5237689844517939,-0.099803363746797435,-5,-10
0,2.5689064927791541,0.78342276476103256,-2.5524618987960355,-0.099803363746797435,-5,-10
0,2.5770877236478773,0.78342276476103256,-2.5792867797066825,-0.099803363746797435,-5,-10
0,2.585268954516601,0.78342276476103256,-2.6042364455144678,-0.099803363746797435,-5,-10
0,2.5934501853853242,0.78342276476103256,-2.6273042165905425,-0.099803363746797435,-5,-10
0,2.6016314162540475,0.78342276476103256,-2.6484839171347967,-0.099803363746797435,-5,-10
0,2.6098126471227712,0.78342276476103256,-2.6677698768292517,-0.099803363746797435,-5,-10
0,2.6179938779914944,0.78342276476103256,-2.6851569323561426,-0.099803363746797435,-5,-10
0,2.6261751088602177,0.78342276476103256,-2.7006404287802712,-0.099803363746797435,-5,-10
0,2.6343563397289413,0.78342276476103256,-2.7142162207952425,-0.099803363746797435,-5,-10
0,2.6425375705976646,0.78342276476103256,-2.7258806738332559,-0.099803363746797435,-5,-10
0,2.6507188014663878,0.78342276476103256,-2.7356306650381792,-0.099803363746797435,-5,-10
0,2.6589000323351115,0.78342276476103256,-2.7434635841016028,-0.099803363746797435,-5,-10
0,2.6670812632038348,0.78342276476103256,-2.7493773339616858,-0.099803363746797435,-5,-10
0,2.675262494072558,0.78342276476103256,-2.7533703313645939,-0.099803363746797435,-5,-10
0,2.6834437249412817,0.78342276476103256,-2.7554415072883645,-0.099803363746797435,-5,-10
0,2.6916249558100054,0.78342276476103256,-2.755590307229121,-0.099803363746797435,-5,-10
0,2.6998061866787286,0.78342276476103256,-2.7538166913495212,-0.099803363746797435,-5,-10
0,2.7079874175474519,0.78342276476103256,-2.750121134489425,-0.099803363746797435,-5,-10
0,2.7161686484161756,0.78342276476103256,-2.744504626038764,-0.099803363746797435,-5,-10
0,2.7243498792848992,0.78342276476103256,-2.7369686696726623,-0.099803363746797435,-5,-10
0,2.7325311101536225,0.78342276476103256,-2.7275152829488682,-0.099803363746797435,-5,-10
0,2.7407123410223457,0.78342276476103256,-2.7161469967675957,-0.099803363746797435,-5,-10
0,2.7488935718910694,0.78342276476103256,-2.7028668546939505,-0.099803363746797435,-5,-10
0,2.7570748027597931,0.78342276476103256,-2.6876784121430934,-0.099803363746797435,-5,-10
0,2.7652560336285164,0.78342276476103256,-2.6705857354283649,-0.099803363746797435,-5,-10
0,2.7734372644972396,0.78342276476103256,-2.6515934006726356,-0.099803363746797435,-5,-10
